id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
364,1476483283185713153,https://twitter.com/GGxmas_TIME/statuses/1476483283185713153,https://twitter.com/GGxmas_TIME/statuses/1476483283185713153,GGxmas_TIME,"5/n any sports teams or atheletes want to help my friend out? He is such an awesome Champa Bay fan with a background in sports journalism, coaching, and even running the whole Ultimate Frisbee budget at @UCF when they went to Nationals! @Buccaneers @TampaBayRowdies @RaysBaseball","5/n any sports teams or atheletes want to help my friend out? He is such an awesome Champa Bay fan with a background in sports journalism, coaching, and even running the whole Ultimate Frisbee budget at @UCF when they went to Nationals! @Buccaneers @TampaBayRowdies @RaysBaseball",2021-12-30 04:20:21,Twitter for Android,0,0,en,,reply,GGxmas_TIME,1471322092914233347,1476481044878663687,,0,0,1471322092914233347,https://pbs.twimg.com/profile_images/1478831954875371528/_YPppsZx_normal.jpg,281,823,75,2021-12-15 22:31:53,"$GG $TIME $FORT $ICE $OHM
Join me on the journey through TIME to collect memories and give away a million dollars.",,
365,1476436351541145601,https://twitter.com/eldernormen/statuses/1476436351541145601,https://twitter.com/eldernormen/statuses/1476436351541145601,eldernormen,"IN for 2022: 
Toby McGuire
Connect 4
Blindness— ditch the glasses!
Curling (the sport)
Hyperpop country music
Poland
Ecofascism
Mono
Omegaverse 
Easter Island
Kaebedo 
Kink shaming
Ultimate Frisbee
Hard liquor 
Bejeweled cock rings","IN for 2022: 
Toby McGuire
Connect 4
Blindness— ditch the glasses!
Curling (the sport)
Hyperpop country music
Poland
Ecofascism
Mono
Omegaverse 
Easter Island
Kaebedo 
Kink shaming
Ultimate Frisbee
Hard liquor 
Bejeweled cock rings",2021-12-30 01:13:51,Twitter for iPhone,4,0,en,,reply,eldernormen,1314453657010597888,1476435546024996868,,0,0,1314453657010597888,https://pbs.twimg.com/profile_images/1345632649197596672/MHN5dYoj_normal.jpg,5744,477,120,2020-10-09 02:32:35,broke my foot | banned on Twitch | alpha | Rest in Power RGB | anticapitalist megaconsumer | #orbitsagainstimperialism,PROnouns: i/wii,
366,1476407153560748032,https://twitter.com/10yardbackhand/statuses/1476407153560748032,https://twitter.com/10yardbackhand/statuses/1476407153560748032,10yardbackhand,"RT @dshummy: Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.","Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.",2021-12-29 23:17:50,Twitter Web App,0,2,en,,retweet,,0,0,dshummy,874378836,1476392292093157383,1053758329204334594,https://pbs.twimg.com/profile_images/1125268062490378240/Ix3f9Tj7_normal.jpg,7171,1607,1041,2018-10-20 17:22:18,"Inventor of the Mug Zone Defense. trash video maker for 🥏🚨🥏 24 Lokos, chuckin travels, telling computers what to do he/him | BLM",End Zone all day,
367,1476405252198998025,https://twitter.com/SamSmit64246628/statuses/1476405252198998025,https://twitter.com/SamSmit64246628/statuses/1476405252198998025,SamSmit64246628,"RT @dshummy: Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.","Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.",2021-12-29 23:10:17,Twitter Bot 1996,0,2,en,,retweet,,0,0,dshummy,874378836,1476392292093157383,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
368,1476392292093157383,https://twitter.com/dshummy/statuses/1476392292093157383,https://twitter.com/dshummy/statuses/1476392292093157383,dshummy,"Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.","Dear ultimate Twitter, you know those Patagonia duffels everyone has? Which size is the frisbee standard? Need a new bag.",2021-12-29 22:18:47,Twitter for iPhone,17,2,en,,original,,0,0,,0,0,874378836,https://pbs.twimg.com/profile_images/1222203038724583425/Oc_FssGW_normal.jpg,866,234,97,2012-10-11 17:50:33,I run social media accounts for things much larger than myself. But the hot tweets are here.,,
369,1476389281585192964,https://twitter.com/KeltieY/statuses/1476389281585192964,https://twitter.com/KeltieY/statuses/1476389281585192964,KeltieY,@johnsonave Permanent Roommate is sick (maybe with Covid we aren’t sure? Tested neg) and I’ve been throwing care items at him like an elite ultimate frisbee player so I don’t have to get close. Lovers in a dangerous time,@johnsonave Permanent Roommate is sick (maybe with Covid we aren’t sure? Tested neg) and I’ve been throwing care items at him like an elite ultimate frisbee player so I don’t have to get close. Lovers in a dangerous time,2021-12-29 22:06:49,Twitter for iPhone,8,0,en,,reply,johnsonave,23680324,1476385581466673154,,0,0,872663904,https://pbs.twimg.com/profile_images/1477089466539921410/ikZ4mUdX_normal.jpg,5968,294,451,2012-10-10 19:34:14,love cranes. not a fan of birds. (she/her),Canada,
370,1476388485456023552,https://twitter.com/Grn0tterp0p/statuses/1476388485456023552,https://twitter.com/Grn0tterp0p/statuses/1476388485456023552,Grn0tterp0p,"@BoquenseCode @D_Town_303 @gaints41 @HarrisonWind As a former soccer/ultimate frisbee player, I know all too well the amount of endurance required to play a sport that requires constant wind sprints. You completely ignored the fact that mass falling from a higher point hits the ground harder. Well played..","@BoquenseCode @D_Town_303 @gaints41 @HarrisonWind As a former soccer/ultimate frisbee player, I know all too well the amount of endurance required to play a sport that requires constant wind sprints. You completely ignored the fact that mass falling from a higher point hits the ground harder. Well played..",2021-12-29 22:03:39,Twitter Web App,0,0,en,,reply,BoquenseCode,868322920166301701,1476261489803681799,,0,0,704667066,https://pbs.twimg.com/profile_images/1476453416196997120/WLIfzNkk_normal.jpg,3591,460,126,2012-07-19 04:43:03,"Monkey translator, dancing otter, doodling doodler and alcohol free so you know I party. #sanjosesharks #xbox #nintendoswitch #music
don't waste your time.",Planet E-art-h,
371,1476386718207156224,https://twitter.com/ke110gg/statuses/1476386718207156224,https://twitter.com/ke110gg/statuses/1476386718207156224,ke110gg,@chuckblubbs @sydneybreedlov it’s okay he’s a massive virg he’s on the ultimate frisbee team he’s not worth your time  bae 😋,@chuckblubbs @sydneybreedlov it’s okay he’s a massive virg he’s on the ultimate frisbee team he’s not worth your time  bae 😋,2021-12-29 21:56:38,Twitter for iPhone,0,0,en,,reply,chuckblubbs,1424458589540950017,1476380774911856642,,0,0,1474897231513899015,https://pbs.twimg.com/profile_images/1474897364175499267/5mbBYdPZ_normal.jpg,116,87,29,2021-12-25 19:18:20,made a new twitter bc my old one was stupid,she/her,
372,1476382129554608129,https://twitter.com/EverydayFinance/statuses/1476382129554608129,https://twitter.com/EverydayFinance/statuses/1476382129554608129,EverydayFinance,@PatriciaCrunk1 @rasmansa @TheRocsWorld This is my frustration. Fairness. Gaming the system with bullshit claims. No different than half the assholes with a handicap sticker in their car for the free parking who work out and play ultimate frisbee on weekends. America produces scammers and opportunists with these games,@PatriciaCrunk1 @rasmansa @TheRocsWorld This is my frustration. Fairness. Gaming the system with bullshit claims. No different than half the assholes with a handicap sticker in their car for the free parking who work out and play ultimate frisbee on weekends. America produces scammers and opportunists with these games,2021-12-29 21:38:24,Twitter for iPhone,1,0,en,,reply,PatriciaCrunk1,832578436740816898,1476381239783403521,,0,0,14860428,https://pbs.twimg.com/profile_images/1118762901/DARWINSMONEY_JPG_normal.JPG,63513,797,6798,2008-05-21 15:00:38,"I guess libertarian since everyone else is nuts. Pronouns: Sus, There (not they’re), Thar. intellectually honest centrist without a tribe. think for yourself",US,
373,1476356049661841408,https://twitter.com/F3Columbia/statuses/1476356049661841408,https://twitter.com/F3Columbia/statuses/1476356049661841408,F3Columbia,"RT @f3hammer: Ultimate Frisbee possibly tom, to finish the year up with a change up! Lets see if we can get enough to make some teams? @f3h…","Ultimate Frisbee possibly tom, to finish the year up with a change up! Lets see if we can get enough to make some teams? @f3hammer @Beauregard61 @earnieb @ItsJeffsFault @Plexicold @1022BMose @gamecocktrash @jasonburbage @TyerKevin @RyanWWall",2021-12-29 19:54:46,Twitter for iPhone,0,8,en,,retweet,,0,0,f3hammer,955636452926291973,1476265699135963147,1114645225,https://pbs.twimg.com/profile_images/789422419295383552/I774G49-_normal.jpg,59034,665,2960,2013-01-23 10:30:52,"Twitter Feed of F3 Columbia, SC. Join us! Visit our website for the schedule: https://t.co/mWew3gPKAO or Facebook F3 Columbia.","Columbia, SC",
374,1476314740427210766,https://twitter.com/SamSmit64246628/statuses/1476314740427210766,https://twitter.com/SamSmit64246628/statuses/1476314740427210766,SamSmit64246628,RT @nottsonline1: #notts #vlog #news Ultimate Frisby #Sport #uon #notts https://t.co/0n8tQYZ5vU #frisbee #fun #nottingham,#notts #vlog #news Ultimate Frisby #Sport #uon #notts https://t.co/0n8tQYZ5vU #frisbee #fun #nottingham,2021-12-29 17:10:37,Twitter Bot 1996,0,1,en,,retweet,,0,0,nottsonline1,1073167206287110144,1476309934396653575,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
375,1476314714267389954,https://twitter.com/SamSmit64246628/statuses/1476314714267389954,https://twitter.com/SamSmit64246628/statuses/1476314714267389954,SamSmit64246628,"RT @nora_flora10: Where my athlete scientists at?

QT this with your specialty [ultimate frisbee and running] and your specialty [plant evo…","Where my athlete scientists at?

QT this with your specialty [ultimate frisbee and running] and your specialty [plant evolution] https://t.co/WQjtPGkOPk https://t.co/pFTRf2BFWg",2021-12-29 17:10:31,Twitter Bot 1996,0,1,en,,quote,,0,0,nora_flora10,148760770,1476303012448677889,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
376,1476314688640233475,https://twitter.com/SamSmit64246628/statuses/1476314688640233475,https://twitter.com/SamSmit64246628/statuses/1476314688640233475,SamSmit64246628,"RT @nwbunkerboy: Last night while out at the dog park in the snow, I saw a group of people prepping to play Ultimate Frisbee. 

Younger me,…","Last night while out at the dog park in the snow, I saw a group of people prepping to play Ultimate Frisbee. 

Younger me, would have been like, “Cool! Sports in the snow! Can I play?”

Older me: “I’m risking death by Newfoundland whenever I go out for walks on the ice. Hard no.”",2021-12-29 17:10:25,Twitter Bot 1996,0,1,en,,retweet,,0,0,nwbunkerboy,988182604267454464,1476301522438819840,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
377,1476314654578290691,https://twitter.com/SamSmit64246628/statuses/1476314654578290691,https://twitter.com/SamSmit64246628/statuses/1476314654578290691,SamSmit64246628,"RT @peiferlabunc: As we wait to see if the Football Tarheels join those whose bowls are cancelled, I want to celebrate two really amazing @…","As we wait to see if the Football Tarheels join those whose bowls are cancelled, I want to celebrate two really amazing @UNC teams, the UNC men’s and women’s ultimate frisbee teams, UNC Darkside and UNC Pleiades,both National Champions this month! 1/3
https://t.co/a9jh4BKNXi",2021-12-29 17:10:16,Twitter Bot 1996,0,1,en,,retweet,,0,0,peiferlabunc,859006024707190787,1476299851654598656,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
378,1476310744408932353,https://twitter.com/F3_Amble/statuses/1476310744408932353,https://twitter.com/F3_Amble/statuses/1476310744408932353,F3_Amble,"RT @f3hammer: Ultimate Frisbee possibly tom, to finish the year up with a change up! Lets see if we can get enough to make some teams? @f3h…","Ultimate Frisbee possibly tom, to finish the year up with a change up! Lets see if we can get enough to make some teams? @f3hammer @Beauregard61 @earnieb @ItsJeffsFault @Plexicold @1022BMose @gamecocktrash @jasonburbage @TyerKevin @RyanWWall",2021-12-29 16:54:44,Twitter for iPhone,0,8,en,,retweet,,0,0,f3hammer,955636452926291973,1476265699135963147,3439333332,https://pbs.twimg.com/profile_images/687385602979856384/sqlyToTD_normal.png,2421,186,247,2015-09-03 14:04:45,"Twitter account for F3 Amble. Men's run group meeting every M/W @0530 at Earth Fare, Friday @0530 from Eggs Up on Devine",Columbia SC,
379,1476309934396653575,https://twitter.com/nottsonline1/statuses/1476309934396653575,https://twitter.com/nottsonline1/statuses/1476309934396653575,nottsonline1,#notts #vlog #news Ultimate Frisby #Sport #uon #notts https://t.co/0n8tQYZ5vU #frisbee #fun #nottingham,#notts #vlog #news Ultimate Frisby #Sport #uon #notts https://t.co/0n8tQYZ5vU #frisbee #fun #nottingham,2021-12-29 16:51:31,Revive Social App,0,1,en,,original,,0,0,,0,0,1073167206287110144,https://pbs.twimg.com/profile_images/1229720844160688129/E41mMzHj_normal.jpg,7868,532,143,2018-12-13 05:46:15,https://t.co/2fBFeDFYhO,nottingham #notts,
380,1476303012448677889,https://twitter.com/nora_flora10/statuses/1476303012448677889,https://twitter.com/nora_flora10/statuses/1476303012448677889,nora_flora10,"Where my athlete scientists at?

QT this with your specialty [ultimate frisbee and running] and your specialty [plant evolution] https://t.co/WQjtPGkOPk https://t.co/pFTRf2BFWg","Where my athlete scientists at?

QT this with your specialty [ultimate frisbee and running] and your specialty [plant evolution] https://t.co/WQjtPGkOPk https://t.co/pFTRf2BFWg",2021-12-29 16:24:01,Twitter for Android,4,1,en,"Where my athlete scientists at?!? 

QT this with your specialty [basketball] and your specialty [fishessss] https://t.co/gx17CidDbY https://t.co/LMqLiUei5B",quote,Evans_Lab_1,1470164804648198150,1475985025216974852,,0,0,148760770,https://pbs.twimg.com/profile_images/1280153856643665922/8mJu-JER_normal.jpg,4075,1055,1049,2010-05-27 10:44:39,Assistant professor of biology @UWEauClaire (evolution; plants) | coach @SOLultimate | views are my own | she/her,Occupied Ojibwe & Dakota lands,
381,1476301522438819840,https://twitter.com/nwbunkerboy/statuses/1476301522438819840,https://twitter.com/nwbunkerboy/statuses/1476301522438819840,nwbunkerboy,"Last night while out at the dog park in the snow, I saw a group of people prepping to play Ultimate Frisbee. 

Younger me, would have been like, “Cool! Sports in the snow! Can I play?”

Older me: “I’m risking death by Newfoundland whenever I go out for walks on the ice. Hard no.”","Last night while out at the dog park in the snow, I saw a group of people prepping to play Ultimate Frisbee. 

Younger me, would have been like, “Cool! Sports in the snow! Can I play?”

Older me: “I’m risking death by Newfoundland whenever I go out for walks on the ice. Hard no.”",2021-12-29 16:18:05,Twitter for iPhone,1,1,en,,original,,0,0,,0,0,988182604267454464,https://pbs.twimg.com/profile_images/1470157381258543105/ezYz8-25_normal.jpg,321,335,54,2018-04-22 18:27:47,Pianist. Comedian. Writer. Once an aspiring baseball star...until I realised that fly balls terrify me.,,
382,1476299859174907910,https://twitter.com/peiferlabunc/statuses/1476299859174907910,https://twitter.com/peiferlabunc/statuses/1476299859174907910,peiferlabunc,Let's turn Kenan into a women's soccer and ultimate frisbee stadium and then we can really see some greatness.  3/3,Let's turn Kenan into a women's soccer and ultimate frisbee stadium and then we can really see some greatness.  3/3,2021-12-29 16:11:29,Twitter Web App,3,0,en,,reply,peiferlabunc,859006024707190787,1476299856792604676,,0,0,859006024707190787,https://pbs.twimg.com/profile_images/1255155103146762243/3vXMzpVe_normal.jpg,77982,1502,6464,2017-05-01 07:26:10,"Cell adhesion, cytoskeletal regulation, Wnt signaling and wherever science leads our lab members.  Plus my own idiosyncratic views.  He/him","UNC-CH, Chapel Hill, NC",
